"City Name","State Name","avg_aqi","Month","Year","aqi_index"
"Jerseyville","Illinois",28,10,2020,"Good"
"Jerseyville","Illinois",30,10,2021,"Good"
"Johnstown","Pennsylvania",11,1,2020,"Good"
"Johnstown","Pennsylvania",12,1,2021,"Good"
"Johnstown","Pennsylvania",12,2,2020,"Good"
"Johnstown","Pennsylvania",16,2,2021,"Good"
"Johnstown","Pennsylvania",12,3,2020,"Good"
"Johnstown","Pennsylvania",16,3,2021,"Good"
"Johnstown","Pennsylvania",13,4,2020,"Good"
"Johnstown","Pennsylvania",15,4,2021,"Good"
"Johnstown","Pennsylvania",10,5,2020,"Good"
"Johnstown","Pennsylvania",7,5,2021,"Good"
"Johnstown","Pennsylvania",10,6,2020,"Good"
"Johnstown","Pennsylvania",12,6,2021,"Good"
"Johnstown","Pennsylvania",11,7,2020,"Good"
"Johnstown","Pennsylvania",14,7,2021,"Good"
"Johnstown","Pennsylvania",12,8,2020,"Good"
"Johnstown","Pennsylvania",13,8,2021,"Good"
"Johnstown","Pennsylvania",10,9,2020,"Good"
"Johnstown","Pennsylvania",12,9,2021,"Good"
"Johnstown","Pennsylvania",10,10,2020,"Good"
"Johnstown","Pennsylvania",10,10,2021,"Good"
"Johnstown","Pennsylvania",12,11,2020,"Good"
"Johnstown","Pennsylvania",7,11,2021,"Good"
"Johnstown","Pennsylvania",11,12,2020,"Good"
"Johnstown","Pennsylvania",8,12,2021,"Good"
"Joshua Tree National Monument","California",36,1,2020,"Good"
"Joshua Tree National Monument","California",36,1,2021,"Good"
"Joshua Tree National Monument","California",37,1,2022,"Good"
"Joshua Tree National Monument","California",40,2,2020,"Good"
"Joshua Tree National Monument","California",40,2,2021,"Good"
"Joshua Tree National Monument","California",40,2,2022,"Good"
"Joshua Tree National Monument","California",39,3,2020,"Good"
"Joshua Tree National Monument","California",44,3,2021,"Good"
"Joshua Tree National Monument","California",48,3,2022,"Good"
"Joshua Tree National Monument","California",43,4,2020,"Good"
"Joshua Tree National Monument","California",53,4,2021,"Moderate"
"Joshua Tree National Monument","California",56,5,2020,"Moderate"
"Joshua Tree National Monument","California",67,5,2021,"Moderate"
"Joshua Tree National Monument","California",54,6,2020,"Moderate"
"Joshua Tree National Monument","California",51,6,2021,"Moderate"
"Joshua Tree National Monument","California",43,7,2020,"Good"
"Joshua Tree National Monument","California",43,7,2021,"Good"
"Joshua Tree National Monument","California",46,8,2020,"Good"
"Joshua Tree National Monument","California",55,8,2021,"Moderate"
"Joshua Tree National Monument","California",44,9,2020,"Good"
"Joshua Tree National Monument","California",49,9,2021,"Good"
"Joshua Tree National Monument","California",41,10,2020,"Good"
"Joshua Tree National Monument","California",43,10,2021,"Good"
"Joshua Tree National Monument","California",34,11,2020,"Good"
"Joshua Tree National Monument","California",38,11,2021,"Good"
"Joshua Tree National Monument","California",35,12,2020,"Good"
"Joshua Tree National Monument","California",37,12,2021,"Good"
"Kalamazoo","Michigan",36,2,2020,"Good"
"Kalamazoo","Michigan",35,2,2021,"Good"
"Kalamazoo","Michigan",34,3,2020,"Good"
"Kalamazoo","Michigan",37,3,2021,"Good"
"Kalamazoo","Michigan",39,4,2020,"Good"
"Kalamazoo","Michigan",37,4,2021,"Good"
"Kalamazoo","Michigan",40,5,2020,"Good"
"Kalamazoo","Michigan",39,5,2021,"Good"
"Kalamazoo","Michigan",60,6,2020,"Moderate"
"Kalamazoo","Michigan",48,6,2021,"Good"
"Kalamazoo","Michigan",51,7,2020,"Moderate"
"Kalamazoo","Michigan",39,7,2021,"Good"
"Kalamazoo","Michigan",42,8,2020,"Good"
"Kalamazoo","Michigan",39,8,2021,"Good"
"Kalamazoo","Michigan",31,9,2020,"Good"
"Kalamazoo","Michigan",38,9,2021,"Good"
"Kalamazoo","Michigan",27,10,2020,"Good"
"Kalamazoo","Michigan",26,10,2021,"Good"
"Kansas City","Kansas",12,1,2020,"Good"
"Kansas City","Kansas",11,1,2021,"Good"
"Kansas City","Kansas",14,2,2020,"Good"
"Kansas City","Kansas",13,2,2021,"Good"
"Kansas City","Kansas",13,3,2020,"Good"
"Kansas City","Kansas",14,3,2021,"Good"
"Kansas City","Kansas",13,4,2020,"Good"
"Kansas City","Kansas",17,4,2021,"Good"
"Kansas City","Kansas",13,5,2020,"Good"
"Kansas City","Kansas",13,5,2021,"Good"
"Kansas City","Kansas",16,6,2020,"Good"
"Kansas City","Kansas",17,6,2021,"Good"
"Kansas City","Kansas",15,7,2020,"Good"
"Kansas City","Kansas",17,7,2021,"Good"
"Kansas City","Kansas",14,8,2020,"Good"
"Kansas City","Kansas",12,8,2021,"Good"
"Kansas City","Kansas",9,9,2020,"Good"
"Kansas City","Kansas",15,9,2021,"Good"
"Kansas City","Kansas",11,10,2020,"Good"
"Kansas City","Kansas",13,10,2021,"Good"
"Kansas City","Kansas",13,11,2020,"Good"
"Kansas City","Kansas",11,11,2021,"Good"
"Kansas City","Kansas",12,12,2020,"Good"
"Kansas City","Kansas",12,12,2021,"Good"
"Kansas City","Missouri",12,1,2020,"Good"
"Kansas City","Missouri",11,1,2021,"Good"
"Kansas City","Missouri",13,1,2022,"Good"
"Kansas City","Missouri",14,2,2020,"Good"
"Kansas City","Missouri",11,2,2021,"Good"
"Kansas City","Missouri",14,2,2022,"Good"
"Kansas City","Missouri",18,3,2020,"Good"
"Kansas City","Missouri",19,3,2021,"Good"
"Kansas City","Missouri",22,3,2022,"Good"
"Kansas City","Missouri",21,4,2020,"Good"
"Kansas City","Missouri",22,4,2021,"Good"
"Kansas City","Missouri",5,4,2022,"Good"
"Kansas City","Missouri",19,5,2020,"Good"
"Kansas City","Missouri",19,5,2021,"Good"
"Kansas City","Missouri",24,6,2020,"Good"
"Kansas City","Missouri",23,6,2021,"Good"
"Kansas City","Missouri",21,7,2020,"Good"
"Kansas City","Missouri",24,7,2021,"Good"
"Kansas City","Missouri",19,8,2020,"Good"
"Kansas City","Missouri",20,8,2021,"Good"
"Kansas City","Missouri",17,9,2020,"Good"
"Kansas City","Missouri",22,9,2021,"Good"
"Kansas City","Missouri",17,10,2020,"Good"
"Kansas City","Missouri",20,10,2021,"Good"
"Kansas City","Missouri",12,11,2020,"Good"
"Kansas City","Missouri",13,11,2021,"Good"
"Kansas City","Missouri",13,12,2020,"Good"
"Kansas City","Missouri",11,12,2021,"Good"
"Karnes City","Texas",10,1,2020,"Good"
"Karnes City","Texas",11,1,2021,"Good"
"Karnes City","Texas",12,1,2022,"Good"
"Karnes City","Texas",11,2,2020,"Good"
"Karnes City","Texas",7,2,2021,"Good"
"Karnes City","Texas",6,3,2020,"Good"
"Karnes City","Texas",7,3,2021,"Good"
"Karnes City","Texas",7,4,2020,"Good"
"Karnes City","Texas",6,4,2021,"Good"
"Karnes City","Texas",4,5,2020,"Good"
"Karnes City","Texas",4,5,2021,"Good"
"Karnes City","Texas",5,6,2020,"Good"
"Karnes City","Texas",4,6,2021,"Good"
"Karnes City","Texas",2,7,2020,"Good"
"Karnes City","Texas",3,7,2021,"Good"
"Karnes City","Texas",4,8,2020,"Good"
"Karnes City","Texas",4,8,2021,"Good"
"Karnes City","Texas",6,9,2020,"Good"
"Karnes City","Texas",8,9,2021,"Good"
"Karnes City","Texas",10,10,2020,"Good"
"Karnes City","Texas",8,10,2021,"Good"
"Karnes City","Texas",9,11,2020,"Good"
"Karnes City","Texas",9,11,2021,"Good"
"Karnes City","Texas",12,12,2020,"Good"
"Karnes City","Texas",6,12,2021,"Good"
"Kaufman","Texas",13,1,2020,"Good"
"Kaufman","Texas",11,1,2021,"Good"
"Kaufman","Texas",15,1,2022,"Good"
"Kaufman","Texas",13,2,2020,"Good"
"Kaufman","Texas",11,2,2021,"Good"
"Kaufman","Texas",11,3,2020,"Good"
"Kaufman","Texas",14,3,2021,"Good"
"Kaufman","Texas",15,4,2020,"Good"
"Kaufman","Texas",14,4,2021,"Good"
"Kaufman","Texas",16,5,2020,"Good"
"Kaufman","Texas",11,5,2021,"Good"
"Kaufman","Texas",16,6,2020,"Good"
"Kaufman","Texas",12,6,2021,"Good"
"Kaufman","Texas",11,7,2020,"Good"
"Kaufman","Texas",12,7,2021,"Good"
"Kaufman","Texas",15,8,2020,"Good"
"Kaufman","Texas",12,8,2021,"Good"
"Kaufman","Texas",11,9,2020,"Good"
"Kaufman","Texas",17,9,2021,"Good"
"Kaufman","Texas",12,10,2020,"Good"
"Kaufman","Texas",16,10,2021,"Good"
"Kaufman","Texas",13,11,2020,"Good"
"Kaufman","Texas",14,11,2021,"Good"
"Kaufman","Texas",12,12,2020,"Good"
"Kaufman","Texas",10,12,2021,"Good"
"Kaukauna","Wisconsin",0,1,2020,"Good"
"Kaukauna","Wisconsin",3,1,2021,"Good"
"Kaukauna","Wisconsin",12,1,2022,"Good"
"Kaukauna","Wisconsin",2,2,2020,"Good"
"Kaukauna","Wisconsin",7,2,2021,"Good"
"Kaukauna","Wisconsin",7,3,2020,"Good"
"Kaukauna","Wisconsin",14,3,2021,"Good"
"Kaukauna","Wisconsin",3,4,2020,"Good"
"Kaukauna","Wisconsin",10,4,2021,"Good"
"Kaukauna","Wisconsin",5,5,2020,"Good"
"Kaukauna","Wisconsin",10,5,2021,"Good"
"Kaukauna","Wisconsin",8,6,2020,"Good"
"Kaukauna","Wisconsin",18,6,2021,"Good"
"Kaukauna","Wisconsin",7,7,2020,"Good"
"Kaukauna","Wisconsin",4,7,2021,"Good"
"Kaukauna","Wisconsin",14,8,2020,"Good"
"Kaukauna","Wisconsin",15,8,2021,"Good"
"Kaukauna","Wisconsin",9,9,2020,"Good"
"Kaukauna","Wisconsin",4,9,2021,"Good"
"Kaukauna","Wisconsin",11,10,2020,"Good"
"Kaukauna","Wisconsin",7,10,2021,"Good"
"Kaukauna","Wisconsin",11,11,2020,"Good"
"Kaukauna","Wisconsin",16,11,2021,"Good"
"Kaukauna","Wisconsin",10,12,2020,"Good"
"Kaukauna","Wisconsin",7,12,2021,"Good"
"Kaycee","Wyoming",18,1,2020,"Good"
"Kaycee","Wyoming",17,1,2021,"Good"
"Kaycee","Wyoming",17,1,2022,"Good"
"Kaycee","Wyoming",20,2,2020,"Good"
"Kaycee","Wyoming",19,2,2021,"Good"
"Kaycee","Wyoming",19,2,2022,"Good"
"Kaycee","Wyoming",19,3,2020,"Good"
"Kaycee","Wyoming",20,3,2021,"Good"
"Kaycee","Wyoming",19,3,2022,"Good"
"Kaycee","Wyoming",22,4,2020,"Good"
"Kaycee","Wyoming",21,4,2021,"Good"
"Kaycee","Wyoming",21,5,2020,"Good"
"Kaycee","Wyoming",20,5,2021,"Good"
"Kaycee","Wyoming",22,6,2020,"Good"
"Kaycee","Wyoming",24,6,2021,"Good"
"Kaycee","Wyoming",24,7,2020,"Good"
"Kaycee","Wyoming",41,7,2021,"Good"
"Kaycee","Wyoming",27,8,2020,"Good"
"Kaycee","Wyoming",32,8,2021,"Good"
"Kaycee","Wyoming",21,9,2020,"Good"
"Kaycee","Wyoming",23,9,2021,"Good"
"Kaycee","Wyoming",17,10,2020,"Good"
"Kaycee","Wyoming",17,10,2021,"Good"
"Kaycee","Wyoming",16,11,2020,"Good"
"Kaycee","Wyoming",16,11,2021,"Good"
"Kaycee","Wyoming",16,12,2020,"Good"
"Kaycee","Wyoming",17,12,2021,"Good"
"Kealakekua","Hawaii",0,1,2020,"Good"
"Kealakekua","Hawaii",6,1,2021,"Good"
"Kealakekua","Hawaii",0,2,2020,"Good"
"Kealakekua","Hawaii",3,2,2021,"Good"
"Kealakekua","Hawaii",0,3,2020,"Good"
"Kealakekua","Hawaii",3,3,2021,"Good"
"Kealakekua","Hawaii",1,4,2020,"Good"
"Kealakekua","Hawaii",3,4,2021,"Good"
"Kealakekua","Hawaii",1,5,2020,"Good"
"Kealakekua","Hawaii",3,5,2021,"Good"
"Kealakekua","Hawaii",1,6,2020,"Good"
"Kealakekua","Hawaii",3,6,2021,"Good"
"Kealakekua","Hawaii",1,7,2020,"Good"
"Kealakekua","Hawaii",3,7,2021,"Good"
"Kealakekua","Hawaii",1,8,2020,"Good"
"Kealakekua","Hawaii",1,8,2021,"Good"
"Kealakekua","Hawaii",1,9,2020,"Good"
"Kealakekua","Hawaii",0,9,2021,"Good"
"Kealakekua","Hawaii",1,10,2020,"Good"
"Kealakekua","Hawaii",3,10,2021,"Good"
"Kealakekua","Hawaii",1,11,2020,"Good"
"Kealakekua","Hawaii",4,11,2021,"Good"
"Kealakekua","Hawaii",17,12,2020,"Good"
"Kealakekua","Hawaii",1,12,2021,"Good"
"Keene","New Hampshire",27,1,2020,"Good"
"Keene","New Hampshire",26,1,2021,"Good"
"Keene","New Hampshire",32,2,2020,"Good"
"Keene","New Hampshire",32,2,2021,"Good"
"Keene","New Hampshire",37,3,2020,"Good"
"Keene","New Hampshire",38,3,2021,"Good"
"Keene","New Hampshire",38,4,2020,"Good"
"Keene","New Hampshire",38,4,2021,"Good"
"Keene","New Hampshire",36,5,2020,"Good"
"Keene","New Hampshire",39,5,2021,"Good"
"Keene","New Hampshire",35,6,2020,"Good"
"Keene","New Hampshire",38,6,2021,"Good"
"Keene","New Hampshire",30,7,2020,"Good"
"Keene","New Hampshire",27,7,2021,"Good"
"Keene","New Hampshire",29,8,2020,"Good"
"Keene","New Hampshire",30,8,2021,"Good"
"Keene","New Hampshire",29,9,2020,"Good"
"Keene","New Hampshire",25,9,2021,"Good"
"Keene","New Hampshire",26,10,2020,"Good"
"Keene","New Hampshire",24,10,2021,"Good"
"Keene","New Hampshire",23,11,2020,"Good"
"Keene","New Hampshire",24,11,2021,"Good"
"Keene","New Hampshire",23,12,2020,"Good"
"Keene","New Hampshire",23,12,2021,"Good"
"Kekoskee","Wisconsin",10,1,2020,"Good"
"Kekoskee","Wisconsin",10,1,2021,"Good"
"Kekoskee","Wisconsin",11,1,2022,"Good"
"Kekoskee","Wisconsin",12,2,2020,"Good"
"Kekoskee","Wisconsin",13,2,2021,"Good"
"Kekoskee","Wisconsin",5,2,2022,"Good"
"Kekoskee","Wisconsin",11,3,2020,"Good"
"Kekoskee","Wisconsin",14,3,2021,"Good"
"Kekoskee","Wisconsin",13,4,2020,"Good"
"Kekoskee","Wisconsin",14,4,2021,"Good"
"Kekoskee","Wisconsin",13,5,2020,"Good"
"Kekoskee","Wisconsin",14,5,2021,"Good"
"Kekoskee","Wisconsin",18,6,2020,"Good"
"Kekoskee","Wisconsin",19,6,2021,"Good"
"Kekoskee","Wisconsin",12,7,2020,"Good"
"Kekoskee","Wisconsin",14,7,2021,"Good"
"Kekoskee","Wisconsin",12,8,2020,"Good"
"Kekoskee","Wisconsin",15,8,2021,"Good"
"Kekoskee","Wisconsin",10,9,2020,"Good"
"Kekoskee","Wisconsin",13,9,2021,"Good"
"Kekoskee","Wisconsin",10,10,2020,"Good"
"Kekoskee","Wisconsin",10,10,2021,"Good"
"Kekoskee","Wisconsin",9,11,2020,"Good"
"Kekoskee","Wisconsin",9,11,2021,"Good"
"Kekoskee","Wisconsin",9,12,2020,"Good"
"Kekoskee","Wisconsin",9,12,2021,"Good"
"Kelso","California",52,3,2020,"Moderate"
"Kelso","California",58,4,2020,"Moderate"
"Kelso","California",78,5,2020,"Moderate"
"Kelso","California",78,6,2020,"Moderate"
"Kelso","California",75,7,2020,"Moderate"
"Kelso","California",91,8,2020,"Moderate"
"Kelso","California",81,9,2020,"Moderate"
"Kelso","California",56,10,2020,"Moderate"
"Kennebunkport","Maine",37,2,2020,"Good"
"Kennebunkport","Maine",39,2,2021,"Good"
"Kennebunkport","Maine",37,2,2022,"Good"
"Kennebunkport","Maine",40,3,2020,"Good"
"Kennebunkport","Maine",39,3,2021,"Good"
"Kennebunkport","Maine",38,3,2022,"Good"
"Kennebunkport","Maine",40,4,2020,"Good"
"Kennebunkport","Maine",38,4,2021,"Good"
"Kennebunkport","Maine",38,4,2022,"Good"
"Kennebunkport","Maine",36,5,2020,"Good"
"Kennebunkport","Maine",36,5,2021,"Good"
"Kennebunkport","Maine",37,6,2020,"Good"
"Kennebunkport","Maine",48,6,2021,"Good"
"Kennebunkport","Maine",35,7,2020,"Good"
"Kennebunkport","Maine",29,7,2021,"Good"
"Kennebunkport","Maine",36,8,2020,"Good"
"Kennebunkport","Maine",41,8,2021,"Good"
"Kennebunkport","Maine",28,9,2020,"Good"
"Kennebunkport","Maine",29,9,2021,"Good"
"Kennebunkport","Maine",26,10,2020,"Good"
"Kennebunkport","Maine",18,10,2021,"Good"
"Kenner","Louisiana",21,1,2020,"Good"
"Kenner","Louisiana",23,1,2021,"Good"
"Kenner","Louisiana",24,1,2022,"Good"
"Kenner","Louisiana",24,2,2020,"Good"
"Kenner","Louisiana",21,2,2021,"Good"
"Kenner","Louisiana",24,2,2022,"Good"
"Kenner","Louisiana",25,3,2020,"Good"
"Kenner","Louisiana",23,3,2021,"Good"
"Kenner","Louisiana",28,3,2022,"Good"
"Kenner","Louisiana",27,4,2020,"Good"
"Kenner","Louisiana",26,4,2021,"Good"
"Kenner","Louisiana",28,4,2022,"Good"
"Kenner","Louisiana",28,5,2020,"Good"
"Kenner","Louisiana",24,5,2021,"Good"
"Kenner","Louisiana",21,6,2020,"Good"
"Kenner","Louisiana",19,6,2021,"Good"
"Kenner","Louisiana",18,7,2020,"Good"
"Kenner","Louisiana",23,7,2021,"Good"
"Kenner","Louisiana",22,8,2020,"Good"
"Kenner","Louisiana",25,8,2021,"Good"
"Kenner","Louisiana",18,9,2020,"Good"
"Kenner","Louisiana",24,9,2021,"Good"
"Kenner","Louisiana",21,10,2020,"Good"
"Kenner","Louisiana",29,10,2021,"Good"
"Kenner","Louisiana",21,11,2020,"Good"
"Kenner","Louisiana",26,11,2021,"Good"
"Kenner","Louisiana",24,12,2020,"Good"
"Kenner","Louisiana",21,12,2021,"Good"
"Kennesaw","Georgia",1,2,2020,"Good"
"Kennesaw","Georgia",20,2,2021,"Good"
"Kennesaw","Georgia",6,2,2022,"Good"
"Kennesaw","Georgia",29,3,2020,"Good"
"Kennesaw","Georgia",36,3,2021,"Good"
"Kennesaw","Georgia",36,3,2022,"Good"
"Kennesaw","Georgia",38,4,2020,"Good"
"Kennesaw","Georgia",41,4,2021,"Good"
"Kennesaw","Georgia",37,5,2020,"Good"
"Kennesaw","Georgia",42,5,2021,"Good"
"Kennesaw","Georgia",32,6,2020,"Good"
"Kennesaw","Georgia",36,6,2021,"Good"
"Kennesaw","Georgia",38,7,2020,"Good"
"Kennesaw","Georgia",36,7,2021,"Good"
"Kennesaw","Georgia",36,8,2020,"Good"
"Kennesaw","Georgia",36,8,2021,"Good"
"Kennesaw","Georgia",29,9,2020,"Good"
"Kennesaw","Georgia",37,9,2021,"Good"
"Kennesaw","Georgia",29,10,2020,"Good"
"Kennesaw","Georgia",30,10,2021,"Good"
"Kennewick","Washington",42,4,2021,"Good"
"Kennewick","Washington",38,5,2020,"Good"
"Kennewick","Washington",42,5,2021,"Good"
"Kennewick","Washington",35,6,2020,"Good"
"Kennewick","Washington",44,6,2021,"Good"
"Kennewick","Washington",40,7,2020,"Good"
"Kennewick","Washington",55,7,2021,"Moderate"
"Kennewick","Washington",43,8,2020,"Good"
"Kennewick","Washington",51,8,2021,"Moderate"
"Kennewick","Washington",36,9,2020,"Good"
"Kennewick","Washington",38,9,2021,"Good"
"Kenosha","Wisconsin",37,2,2020,"Good"
"Kenosha","Wisconsin",38,2,2021,"Good"
"Kenosha","Wisconsin",33,3,2020,"Good"
"Kenosha","Wisconsin",37,3,2021,"Good"
"Kenosha","Wisconsin",38,4,2020,"Good"
"Kenosha","Wisconsin",39,4,2021,"Good"
"Kenosha","Wisconsin",41,5,2020,"Good"
"Kenosha","Wisconsin",44,5,2021,"Good"
"Kenosha","Wisconsin",61,6,2020,"Moderate"
"Kenosha","Wisconsin",58,6,2021,"Moderate"
"Kenosha","Wisconsin",54,7,2020,"Moderate"
"Kenosha","Wisconsin",48,7,2021,"Good"
"Kenosha","Wisconsin",46,8,2020,"Good"
"Kenosha","Wisconsin",50,8,2021,"Good"
"Kenosha","Wisconsin",32,9,2020,"Good"
"Kenosha","Wisconsin",40,9,2021,"Good"
"Kenosha","Wisconsin",27,10,2020,"Good"
"Kenosha","Wisconsin",31,10,2021,"Good"
"Kenosha","Wisconsin",23,11,2020,"Good"
"Kewaunee","Wisconsin",29,3,2020,"Good"
"Kewaunee","Wisconsin",34,3,2021,"Good"
"Kewaunee","Wisconsin",36,4,2020,"Good"
"Kewaunee","Wisconsin",40,4,2021,"Good"
"Kewaunee","Wisconsin",36,5,2020,"Good"
"Kewaunee","Wisconsin",44,5,2021,"Good"
"Kewaunee","Wisconsin",44,6,2020,"Good"
"Kewaunee","Wisconsin",51,6,2021,"Moderate"
"Kewaunee","Wisconsin",34,7,2020,"Good"
"Kewaunee","Wisconsin",42,7,2021,"Good"
"Kewaunee","Wisconsin",35,8,2020,"Good"
"Kewaunee","Wisconsin",49,8,2021,"Good"
"Kewaunee","Wisconsin",30,9,2020,"Good"
"Kewaunee","Wisconsin",35,9,2021,"Good"
"Kewaunee","Wisconsin",26,10,2020,"Good"
"Kewaunee","Wisconsin",34,10,2021,"Good"
"Keyser","West Virginia",0,1,2020,"Good"
"Keyser","West Virginia",0,2,2020,"Good"
"Keyser","West Virginia",0,3,2020,"Good"
"Keyser","West Virginia",0,4,2020,"Good"
"Keyser","West Virginia",1,5,2020,"Good"
"Keyser","West Virginia",1,6,2020,"Good"
"Killeen","Texas",19,1,2020,"Good"
"Killeen","Texas",18,1,2021,"Good"
"Killeen","Texas",22,1,2022,"Good"
"Killeen","Texas",20,2,2020,"Good"
"Killeen","Texas",20,2,2021,"Good"
"Killeen","Texas",18,3,2020,"Good"
"Killeen","Texas",26,3,2021,"Good"
"Killeen","Texas",21,4,2020,"Good"
"Killeen","Texas",25,4,2021,"Good"
"Killeen","Texas",26,5,2020,"Good"
"Killeen","Texas",22,5,2021,"Good"
"Killeen","Texas",21,6,2020,"Good"
"Killeen","Texas",23,6,2021,"Good"
"Killeen","Texas",18,7,2020,"Good"
"Killeen","Texas",21,7,2021,"Good"
"Killeen","Texas",24,8,2020,"Good"
"Killeen","Texas",22,8,2021,"Good"
"Killeen","Texas",18,9,2020,"Good"
"Killeen","Texas",31,9,2021,"Good"
"Killeen","Texas",23,10,2020,"Good"
"Killeen","Texas",28,10,2021,"Good"
"Killeen","Texas",22,11,2020,"Good"
"Killeen","Texas",25,11,2021,"Good"
"Killeen","Texas",21,12,2020,"Good"
"Killeen","Texas",22,12,2021,"Good"
"King City","California",27,1,2020,"Good"
"King City","California",29,1,2021,"Good"
"King City","California",34,2,2020,"Good"
"King City","California",34,2,2021,"Good"
"King City","California",35,3,2020,"Good"
"King City","California",39,3,2021,"Good"
"King City","California",34,4,2020,"Good"
"King City","California",40,4,2021,"Good"
"King City","California",38,5,2020,"Good"
"King City","California",36,5,2021,"Good"
"King City","California",32,6,2020,"Good"
"King City","California",31,6,2021,"Good"
"King City","California",31,7,2020,"Good"
"King City","California",30,7,2021,"Good"
"King City","California",32,8,2020,"Good"
"King City","California",37,8,2021,"Good"
"King City","California",36,9,2020,"Good"
"King City","California",38,9,2021,"Good"
"King City","California",38,10,2020,"Good"
"King City","California",38,10,2021,"Good"
"King City","California",31,11,2020,"Good"
"King City","California",29,11,2021,"Good"
"King City","California",29,12,2020,"Good"
"King City","California",29,12,2021,"Good"
"Kingsport","Tennessee",8,1,2020,"Good"
"Kingsport","Tennessee",8,1,2021,"Good"
"Kingsport","Tennessee",11,2,2020,"Good"
"Kingsport","Tennessee",11,2,2021,"Good"
"Kingsport","Tennessee",9,3,2020,"Good"
"Kingsport","Tennessee",13,3,2021,"Good"
"Kingsport","Tennessee",7,4,2020,"Good"
"Kingsport","Tennessee",13,4,2021,"Good"
"Kingsport","Tennessee",10,5,2020,"Good"
"Kingsport","Tennessee",10,5,2021,"Good"
"Kingsport","Tennessee",9,6,2020,"Good"
"Kingsport","Tennessee",10,6,2021,"Good"
"Kingsport","Tennessee",9,7,2020,"Good"
"Kingsport","Tennessee",12,7,2021,"Good"
"Kingsport","Tennessee",10,8,2020,"Good"
"Kingsport","Tennessee",10,8,2021,"Good"
"Kingsport","Tennessee",9,9,2020,"Good"
"Kingsport","Tennessee",13,9,2021,"Good"
"Kingsport","Tennessee",13,10,2020,"Good"
"Kingsport","Tennessee",13,10,2021,"Good"
"Kingsport","Tennessee",17,11,2020,"Good"
"Kingsport","Tennessee",15,11,2021,"Good"
"Kingsport","Tennessee",16,12,2020,"Good"
"Kingsport","Tennessee",13,12,2021,"Good"
"Kinston","North Carolina",30,2,2020,"Good"
"Kinston","North Carolina",19,2,2021,"Good"
"Kinston","North Carolina",36,3,2020,"Good"
"Kinston","North Carolina",40,3,2021,"Good"
"Kinston","North Carolina",43,4,2020,"Good"
"Kinston","North Carolina",50,4,2021,"Good"
"Kinston","North Carolina",37,5,2020,"Good"
"Kinston","North Carolina",47,5,2021,"Good"
"Kinston","North Carolina",37,6,2020,"Good"
"Kinston","North Carolina",29,6,2021,"Good"
"Kinston","North Carolina",35,7,2020,"Good"
"Kinston","North Carolina",32,7,2021,"Good"
"Kinston","North Carolina",29,8,2020,"Good"
"Kinston","North Carolina",30,8,2021,"Good"
"Kinston","North Carolina",26,9,2020,"Good"
"Kinston","North Carolina",36,9,2021,"Good"
"Kinston","North Carolina",29,10,2020,"Good"
"Kinston","North Carolina",34,10,2021,"Good"
"Kissimmee","Florida",34,1,2020,"Good"
"Kissimmee","Florida",34,1,2021,"Good"
"Kissimmee","Florida",36,2,2020,"Good"
"Kissimmee","Florida",32,2,2021,"Good"
"Kissimmee","Florida",41,3,2020,"Good"
"Kissimmee","Florida",39,3,2021,"Good"
"Kissimmee","Florida",43,4,2020,"Good"
"Kissimmee","Florida",48,4,2021,"Good"
"Kissimmee","Florida",42,5,2020,"Good"
"Kissimmee","Florida",42,5,2021,"Good"
"Kissimmee","Florida",30,6,2020,"Good"
"Kissimmee","Florida",26,6,2021,"Good"
"Kissimmee","Florida",25,7,2020,"Good"
"Kissimmee","Florida",25,7,2021,"Good"
"Kissimmee","Florida",25,8,2020,"Good"
"Kissimmee","Florida",25,8,2021,"Good"
"Kissimmee","Florida",25,9,2020,"Good"
"Kissimmee","Florida",33,9,2021,"Good"
"Kissimmee","Florida",28,10,2020,"Good"
"Kissimmee","Florida",35,10,2021,"Good"
"Kissimmee","Florida",30,11,2020,"Good"
"Kissimmee","Florida",32,11,2021,"Good"
"Kissimmee","Florida",31,12,2020,"Good"
"Kissimmee","Florida",32,12,2021,"Good"
"Kittanning","Pennsylvania",25,1,2020,"Good"
"Kittanning","Pennsylvania",27,1,2021,"Good"
"Kittanning","Pennsylvania",29,2,2020,"Good"
"Kittanning","Pennsylvania",37,2,2021,"Good"
"Kittanning","Pennsylvania",30,3,2020,"Good"
"Kittanning","Pennsylvania",42,3,2021,"Good"
"Kittanning","Pennsylvania",37,4,2020,"Good"
"Kittanning","Pennsylvania",46,4,2021,"Good"
"Kittanning","Pennsylvania",37,5,2020,"Good"
"Kittanning","Pennsylvania",47,5,2021,"Good"
"Kittanning","Pennsylvania",46,6,2020,"Good"
"Kittanning","Pennsylvania",47,6,2021,"Good"
"Kittanning","Pennsylvania",53,7,2020,"Moderate"
"Kittanning","Pennsylvania",43,7,2021,"Good"
"Kittanning","Pennsylvania",47,8,2020,"Good"
"Kittanning","Pennsylvania",46,8,2021,"Good"
"Kittanning","Pennsylvania",36,9,2020,"Good"
"Kittanning","Pennsylvania",37,9,2021,"Good"
"Kittanning","Pennsylvania",30,10,2020,"Good"
"Kittanning","Pennsylvania",30,10,2021,"Good"
"Kittanning","Pennsylvania",30,11,2020,"Good"
"Kittanning","Pennsylvania",26,12,2020,"Good"
